APP_TYPE,UNITS,CO_DATE,ADDRESS,APPLICATION_TYPE_DESCRIPTION,APP_YEAR,APP_NUM,LAT,LON,X,Y
B101,0,08/23/2006,513 ABBEY FIELDS LP,BLDG- NEW SNGL FAM DETACHED,6,2269,35.828758658,-78.83826243,2047943.4366,756603.69066
B101,0,08/23/2006,821 HUNTSWORTH PL,BLDG- NEW SNGL FAM DETACHED,6,440,35.785833916,-78.81527941,2054785.3001,740991.12947
B101,0,08/23/2006,2004 CAMERON POND DR,BLDG- NEW SNGL FAM DETACHED,5,7715,35.818583222,-78.88928268,2032823.7794,752879.09024
B101,0,08/23/2006,4028 REMINGTON OAKS CIR,BLDG- NEW SNGL FAM DETACHED,6,2330,35.822438942,-78.91367762,2025590.3224,754275.3889
B101,0,08/23/2006,101 SWIFT WIND PL,BLDG- NEW SNGL FAM DETACHED,5,7225,35.698174613,-78.78015506,2065273.2877,709105.38984
B101,0,08/23/2006,1001 WOLFS BANE DR,BLDG- NEW SNGL FAM DETACHED,6,4684,35.669243846,-78.75699023,2072176.8297,698591.15597
B101,0,08/23/2007,315 WEYCROFT GRANT DR,BLDG- NEW SNGL FAM DETACHED,6,7049,35.835545896,-78.90364251,2028560.6066,759049.05054
B101,0,08/23/2007,343 EUPHORIA CIR,BLDG- NEW SNGL FAM DETACHED,7,2221,35.775519232,-78.88290267,2034733.7165,737206.16275
B101,0,08/23/2007,404 RENSFORD PL,BLDG- NEW SNGL FAM DETACHED,7,1944,35.823496384,-78.8111623,2055980.2902,754702.41482
B101,0,08/23/2007,305 CHURCHVIEW ST,BLDG- NEW SNGL FAM DETACHED,7,1754,35.762626732,-78.84159457,2046994.111,732530.39949
B101,0,08/23/2007,300 CORIANDER CT,BLDG- NEW SNGL FAM DETACHED,7,1496,35.666033265,-78.75397604,2073074.9752,697424.77416
B101,0,08/23/2007,2028 MILL GATE LN,BLDG- NEW SNGL FAM DETACHED,6,7946,35.80882814,-78.91141099,2026266.6874,749321.67822
B101,0,08/23/2007,319 WEYCROFT GRANT DR,BLDG- NEW SNGL FAM DETACHED,7,1283,35.835322297,-78.90354891,2028588.4276,758967.68728
B101,0,08/23/2007,314 AMBERMORE PL,BLDG- NEW SNGL FAM DETACHED,7,1016,35.799975595,-78.852479,2043744.8296,746120.16487
B101,0,08/23/2007,210 LINTON BANKS PL,BLDG- NEW SNGL FAM DETACHED,7,811,35.825758419,-78.78591376,2063463.3487,755540.9814
B101,0,08/23/2007,603 ALLFORTH PL,BLDG- NEW SNGL FAM DETACHED,6,9266,35.826501714,-78.91732465,2024507.9285,755753.31328
B101,0,08/23/2007,324 MOUNT EDEN PL,BLDG- NEW SNGL FAM DETACHED,6,7715,35.704472678,-78.79128951,2061962.5901,711390.64781
B101,0,08/23/2007,715 ALLFORTH PL,BLDG- NEW SNGL FAM DETACHED,6,8537,35.825296355,-78.91875311,2024084.8395,755314.2141
B101,0,08/24/2001,4504 TRILAND WAY,BLDG- NEW SNGL FAM DETACHED,1,696,35.69222572,-78.78997838,2062361.2701,706933.77798
B101,0,08/24/2001,701 RED TOP HILLS CT,BLDG- NEW SNGL FAM DETACHED,1,627,35.811757436,-78.80690696,2057250.0821,750431.89312
B101,0,08/24/2001,111 MORRIS BRANCH CT,BLDG- NEW SNGL FAM DETACHED,0,3913,35.818979625,-78.9110785,2026361.9611,753016.88287
B101,0,08/24/2001,101 MORGANFORD PL,BLDG- NEW SNGL FAM DETACHED,1,476,35.69477019,-78.79923917,2059609.6169,707854.23275
B101,0,08/24/2001,105 GALSWORTHY ST,BLDG- NEW SNGL FAM DETACHED,1,673,35.69359234,-78.79175333,2061833.1963,707430.09391
B101,0,08/24/2001,116 TIMBER HITCH RD,BLDG- NEW SNGL FAM DETACHED,1,475,35.795669745,-78.84070144,2047239.7756,744558.25259
B101,0,08/24/2004,921 ALDEN BRIDGE DR,BLDG- NEW SNGL FAM DETACHED,4,755,35.815052401,-78.91156795,2026218.1319,751587.25152
B101,0,08/24/2005,707 PIERMONT DR,BLDG- NEW SNGL FAM DETACHED,5,233,35.799162045,-78.88665045,2033612.2157,745810.72199
B101,0,08/24/2005,402 INDIAN ELM LN,BLDG- NEW SNGL FAM DETACHED,5,2069,35.808340133,-78.86194241,2040934.3848,749160.78892
B101,0,08/24/2005,404 INDIAN ELM LN,BLDG- NEW SNGL FAM DETACHED,5,1013,35.808516106,-78.86197398,2040924.9362,749224.82968
B101,0,08/24/2006,500 SILTSTONE PL,BLDG- NEW SNGL FAM DETACHED,6,262,35.820969808,-78.90922597,2026910.507,753741.80334
B101,0,08/24/2006,604 SHALE GRAY CT,BLDG- NEW SNGL FAM DETACHED,6,1870,35.822804414,-78.91152494,2026228.3679,754408.98213
B101,0,08/24/2006,213 BEACON FALLS CT,BLDG- NEW SNGL FAM DETACHED,5,7553,35.820185269,-78.88834559,2033100.9394,753462.54361
B101,0,08/24/2006,332 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,6,1936,35.822728664,-78.90477333,2028229.9043,754383.26084
B101,0,08/24/2006,314 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,6,1873,35.822801821,-78.9061296,2027827.8123,754409.50706
B101,0,08/24/2006,304 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,6,2027,35.82285433,-78.90690334,2027598.4204,754428.40433
B101,0,08/24/2006,219 LANTERN RIDGE LN,BLDG- NEW SNGL FAM DETACHED,5,6641,35.809430031,-78.90447562,2028322.8159,749542.67135
B101,0,08/24/2006,1113 TAMWORTH HILL LN,BLDG- NEW SNGL FAM DETACHED,6,605,35.795257832,-78.88545136,2033969.4267,744390.01435
B101,0,08/24/2007,4141 MITTGLEN LN,BLDG- NEW SNGL FAM DETACHED,6,8374,35.688501798,-78.78817431,2062899.8424,705579.47327
B101,0,08/24/2007,303 CORIANDER CT,BLDG- NEW SNGL FAM DETACHED,7,1096,35.66639386,-78.75328835,2073278.9083,697556.53016
B101,0,08/24/2007,202 LINTON BANKS PL,BLDG- NEW SNGL FAM DETACHED,7,1539,35.825666164,-78.78717213,2063090.39,755506.59886
B101,0,08/24/2007,1039 KENNICOTT AVE,BLDG- NEW SNGL FAM DETACHED,7,1719,35.825380098,-78.80997857,2056329.8898,755388.75335
B101,0,08/25/2003,113 ANSLEY WALK LN,BLDG- NEW SNGL FAM DETACHED,3,423,35.6943987,-78.80268484,2058586.8019,707716.96505
B101,0,08/25/2003,128 LANTERN RIDGE LN,BLDG- NEW SNGL FAM DETACHED,2,4688,35.810339488,-78.90660261,2027691.8569,749873.1112
B101,0,08/25/2004,5102 HIGHCROFT DR,BLDG- NEW SNGL FAM DETACHED,3,2853,35.804704678,-78.88650371,2033653.4222,747828.26856
B101,0,08/25/2004,311 SOUTHMOOR OAKS CT,BLDG- NEW SNGL FAM DETACHED,4,68,35.694920352,-78.80421547,2058131.955,707905.9378
B101,0,08/25/2004,5104 HIGHCROFT DR,BLDG- NEW SNGL FAM DETACHED,3,2855,35.80456696,-78.88650744,2033652.3724,747778.13829
B101,0,08/25/2005,5010 SEARS FARM RD,BLDG- NEW SNGL FAM DETACHED,5,1678,35.796949105,-78.88433732,2034299.0791,745006.01303
B101,0,08/25/2005,1004 OLDHAM FOREST XNG,BLDG- NEW SNGL FAM DETACHED,5,810,35.795251722,-78.81246467,2055613.6306,744420.72242
B101,0,08/25/2005,1067 UPCHURCH FARM LN,BLDG- NEW SNGL FAM DETACHED,5,580,35.777513646,-78.85534001,2042908.3627,737942.89402
B101,0,08/25/2005,1119 TAMWORTH HILL LN,BLDG- NEW SNGL FAM DETACHED,5,409,35.794816438,-78.88610781,2033774.9422,744229.12505
B101,0,08/25/2006,101 BROOKBANK HILL PL,BLDG- NEW SNGL FAM DETACHED,6,1958,35.812958781,-78.91506164,2025182.9812,750824.27404
B101,0,08/25/2006,106 ARVIND OAKS CIR,BLDG- NEW SNGL FAM DETACHED,6,2030,35.830504485,-78.91247101,2025945.4337,757211.55301
B101,0,08/25/2006,428 OTTER CLIFF WAY,BLDG- NEW SNGL FAM DETACHED,6,974,35.832000359,-78.84708924,2045325.1142,757779.52111
B101,0,08/25/2006,2737 CAMERON POND DR,BLDG- NEW SNGL FAM DETACHED,6,553,35.825481576,-78.8909289,2032332.9751,755389.54074
B101,0,08/25/2006,115 FRANKLIN HILLS PT,BLDG- NEW SNGL FAM DETACHED,6,2128,35.810291634,-78.86350945,2040468.777,749870.48658
B101,0,08/25/2008,240 SEYMOUR PL,BLDG- NEW SNGL FAM DETACHED,8,2273,35.827413828,-78.84205908,2046818.7863,756112.36151
B101,0,08/25/2008,212 AMIABLE LP,BLDG- NEW SNGL FAM DETACHED,8,557,35.772495571,-78.87896968,2035901.673,736106.97125
B101,0,08/25/2008,532 BANKHEAD DR,BLDG- NEW SNGL FAM DETACHED,8,1901,35.802307507,-78.89661347,2030656.6294,746952.43236
B101,0,08/25/2008,808 TRANQUIL SOUND DR,BLDG- NEW SNGL FAM DETACHED,7,8417,35.825763284,-78.84369407,2046335.0686,755510.79825
B101,0,08/25/2008,7217 RYEHILL DR,BLDG- NEW SNGL FAM DETACHED,7,9796,35.793185942,-78.91504789,2025193.2172,743627.03687
B101,0,08/26/2002,5400 CARY GLEN BLV,BLDG- NEW SNGL FAM DETACHED,2,29,35.811585164,-78.91505158,2025186.3932,750324.28364
B101,0,08/26/2002,2103 ROLAND GLEN RD,BLDG- NEW SNGL FAM DETACHED,2,1261,35.781220587,-78.85713503,2042373.9897,739291.42456
B101,0,08/26/2002,104 ORANGEWOOD CT,BLDG- NEW SNGL FAM DETACHED,2,976,35.819908413,-78.90358501,2028583.1784,753357.03382
B101,0,08/26/2003,109 LANTERN RIDGE LN,BLDG- NEW SNGL FAM DETACHED,2,3672,35.812404377,-78.9072677,2027493.9604,750624.54034
B101,0,08/26/2003,111 BETHABARA LN,BLDG- NEW SNGL FAM DETACHED,3,1548,35.761411305,-78.83317301,2049493.2757,732092.08769
B101,0,08/26/2004,4303 NEWINGTON HILLS WAY,BLDG- NEW SNGL FAM DETACHED,4,528,35.792498424,-78.81701653,2054265.625,743416.0173
B101,0,08/26/2004,4205 NEWINGTON HILLS WAY,BLDG- NEW SNGL FAM DETACHED,4,102,35.793497028,-78.81649387,2054419.9527,743779.78985
B101,0,08/26/2004,405 APRIL BLOOM LN,BLDG- NEW SNGL FAM DETACHED,4,790,35.818556221,-78.86597967,2039732.3082,752877.77793
B101,0,08/26/2004,4307 NEWINGTON HILLS WAY,BLDG- NEW SNGL FAM DETACHED,4,307,35.792430898,-78.81766717,2054072.7153,743391.0834
B101,0,08/26/2004,104 ANNAGREY CIR,BLDG- NEW SNGL FAM DETACHED,3,4119,35.795998181,-78.78752369,2063009.2892,744707.3311
B101,0,08/26/2004,121 BUCKHURST DR,BLDG- NEW SNGL FAM DETACHED,4,172,35.799640885,-78.78871609,2062652.8656,746032.50251
B101,0,08/26/2004,220 CANDIA LN,BLDG- NEW SNGL FAM DETACHED,4,63,35.804558623,-78.88454064,2034235.5633,747775.77613
B101,0,08/26/2004,302 FRONTGATE DR,BLDG- NEW SNGL FAM DETACHED,3,5209,35.808941299,-78.91644943,2024772.7528,749361.57246
B101,0,08/26/2004,420 APRIL BLOOM LN,BLDG- NEW SNGL FAM DETACHED,3,5043,35.819073166,-78.867915,2039158.3034,753065.17591
B101,0,08/26/2004,414 WAVERLY HILLS DR,BLDG- NEW SNGL FAM DETACHED,3,4847,35.813633536,-78.91588245,2024939.4163,751069.67616
B101,0,08/26/2005,302 BRIARGATE TERRACE LN,BLDG- NEW SNGL FAM DETACHED,5,1164,35.815206703,-78.91357203,2025623.9176,751642.8935
B101,0,08/26/2005,308 MILLSFIELD DR,BLDG- NEW SNGL FAM DETACHED,5,1196,35.803734051,-78.88336015,2034585.9503,747476.04435
B101,0,08/26/2008,621 PIPER STREAM CIR,BLDG- NEW SNGL FAM DETACHED,8,2816,35.829612802,-78.84299511,2046540.0515,756912.34615
B101,0,08/26/2008,278 BECKINGHAM LP,BLDG- NEW SNGL FAM DETACHED,8,1818,35.831993478,-78.92320641,2022762.8176,757750.91273
B101,0,08/26/2008,304 DOWINGTON LN,BLDG- NEW SNGL FAM DETACHED,7,10260,35.832242947,-78.9187355,2024087.9891,757842.77449
B101,0,08/26/2008,106 CHRISTOW CT,BLDG- NEW SNGL FAM DETACHED,7,10267,35.832167776,-78.91954843,2023847.0488,757815.21596
B101,0,08/26/2008,709 WINDY PEAK LP,BLDG- NEW SNGL FAM DETACHED,7,5344,35.844200993,-78.90688318,2027597.108,762198.59638
B101,0,08/26/2008,803 BURNABY CT,BLDG- NEW SNGL FAM DETACHED,7,10238,35.831367611,-78.91662725,2024713.1739,757524.67036
B101,0,08/26/2008,915 DELARONDE LN,BLDG- NEW SNGL FAM DETACHED,8,578,35.835599547,-78.86582302,2039770.3652,759081.59585
B101,0,08/26/2008,287 BECKINGHAM LP,BLDG- NEW SNGL FAM DETACHED,8,430,35.832717789,-78.92266116,2022924.2319,758014.6872
B101,0,08/27/2001,303 DEVONHALL LN,BLDG- NEW SNGL FAM DETACHED,0,3432,35.709389625,-78.80025324,2059297.8119,713174.86553
B101,0,08/27/2002,315 WAVERLY HILLS DR,BLDG- NEW SNGL FAM DETACHED,2,26,35.811806723,-78.91533196,2025103.1927,750404.85952
B101,0,08/27/2002,317 WAVERLY HILLS DR,BLDG- NEW SNGL FAM DETACHED,2,676,35.811852221,-78.9154346,2025072.7471,750421.39464
B101,0,08/27/2003,200 MINTAWOOD CT,BLDG- NEW SNGL FAM DETACHED,3,1226,35.820130154,-78.9040637,2028441.1863,753437.6097
B101,0,08/27/2003,115 RATTLE SNAP CT,BLDG- NEW SNGL FAM DETACHED,3,217,35.796416886,-78.84871954,2044861.606,744826.48891
B101,0,08/27/2004,213 DEVONHALL LN,BLDG- NEW SNGL FAM DETACHED,3,5144,35.709415963,-78.7987325,2059749.2468,713185.36401
B101,0,08/27/2004,115 ROZELLE VALLEY LN,BLDG- NEW SNGL FAM DETACHED,4,1496,35.820109084,-78.86441716,2040194.7665,753443.64633
B101,0,08/27/2004,121 LANTERN RIDGE LN,BLDG- NEW SNGL FAM DETACHED,3,4979,35.811448054,-78.90605957,2027852.4837,750276.77799
B101,0,08/27/2007,1205 CHALK MAPLE DR,BLDG- NEW SNGL FAM DETACHED,7,846,35.830306056,-78.90645735,2027728.0767,757140.95069
B101,0,08/27/2007,710 WELLBROOK STATION RD,BLDG- NEW SNGL FAM DETACHED,7,1795,35.807852528,-78.91648331,2024763.0417,748965.25461
B101,0,08/27/2007,201 SEA BISCUIT LN,BLDG- NEW SNGL FAM DETACHED,6,8788,35.667196468,-78.75259578,2073483.8912,697849.17546
B101,0,08/27/2008,129 WESTONGATE WAY,BLDG- NEW SNGL FAM DETACHED,8,38,35.813384021,-78.78203813,2064622.1191,751039.23055
B101,0,08/27/2008,130 WESTONGATE WAY,BLDG- NEW SNGL FAM DETACHED,7,8732,35.813927302,-78.78221992,2064567.7894,751236.86455
B101,0,08/27/2008,216 SEYMOUR PL,BLDG- NEW SNGL FAM DETACHED,8,2547,35.827959757,-78.84268843,2046631.9133,756310.7829
B101,0,08/27/2008,112 PAINTED TURTLE LN,BLDG- NEW SNGL FAM DETACHED,8,3931,35.820296024,-78.92009675,2023687.9967,753493.77661
B101,0,08/27/2008,2014 OLLIVANDER DR,BLDG- NEW SNGL FAM DETACHED,8,2709,35.808887835,-78.91950609,2023866.471,749341.36288
B101,0,08/27/2008,331 DRY AVE,BLDG- NEW SNGL FAM DETACHED,8,1360,35.782704035,-78.78839309,2062761.7874,739867.79145
B101,0,08/28/2001,309 DEVONHALL LN,BLDG- NEW SNGL FAM DETACHED,0,4166,35.709400818,-78.80136455,2058967.8969,713178.27753
B101,0,08/28/2001,101 PARMALEE CT,BLDG- NEW SNGL FAM DETACHED,1,664,35.807300216,-78.85804318,2042091.0555,748783.89326
B101,0,08/28/2001,112 DARBY GALE DR,BLDG- NEW SNGL FAM DETACHED,1,582,35.707197727,-78.79905187,2059656.0727,712377.76797
B101,0,08/28/2001,207 BILLINGRATH TURN LN,BLDG- NEW SNGL FAM DETACHED,0,4833,35.768903849,-78.85631891,2042622.5414,734808.57098
B101,0,08/28/2002,208 TICONDEROGA RD,BLDG- NEW SNGL FAM DETACHED,1,4786,35.794541449,-78.86931803,2038754.1117,744135.1636
B101,0,08/28/2006,416 CHANDLER GRANT DR,BLDG- NEW SNGL FAM DETACHED,5,2553,35.802011071,-78.88448144,2034254.1981,746848.49734
B101,0,08/28/2006,1034 KENNICOTT AVE,BLDG- NEW SNGL FAM DETACHED,6,777,35.826048775,-78.81014611,2056279.7596,755632.05577
B101,0,08/28/2006,1001 WOLFS BANE DR,BLDG- NEW SNGL FAM DETACHED,6,2810,35.669243846,-78.75699023,2072176.8297,698591.15597
B101,0,08/28/2006,907 RAVENDALE PL,BLDG- NEW SNGL FAM DETACHED,6,774,35.788194658,-78.81526959,2054786.6124,741850.43056
B101,0,08/28/2006,801 HUNTSWORTH PL,BLDG- NEW SNGL FAM DETACHED,6,1313,35.787029013,-78.81358109,2055288.1775,741427.0791
B101,0,08/28/2006,312 CAMDEN BRANCH DR,BLDG- NEW SNGL FAM DETACHED,6,1170,35.733259695,-78.74688153,2075119.8178,721899.36997
B101,0,08/28/2006,306 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,6,2224,35.822837625,-78.90674576,2027645.1386,754422.3677
B101,0,08/28/2006,2708 CAMERON POND DR,BLDG- NEW SNGL FAM DETACHED,6,66,35.82470674,-78.89207031,2031994.9239,755107.13146
B101,0,08/28/2006,119 TRINITY GROVE DR,BLDG- NEW SNGL FAM DETACHED,6,587,35.799203233,-78.75235658,2073435.0733,745898.12189
B101,0,08/28/2006,129 FRANKLIN HILLS PT,BLDG- NEW SNGL FAM DETACHED,6,2126,35.809362309,-78.86233104,2040818.639,749532.69779
B101,0,08/28/2007,406 AMIABLE LP,BLDG- NEW SNGL FAM DETACHED,7,2245,35.773180415,-78.88173634,2035080.6914,736355.26045
B101,0,08/28/2007,1016 WINTERBORNE DR,BLDG- NEW SNGL FAM DETACHED,7,1130,35.808020384,-78.90449765,2028316.7793,749029.55784
B101,0,08/28/2007,820 ENDHAVEN PL,BLDG- NEW SNGL FAM DETACHED,7,1766,35.826073633,-78.91659375,2024724.7222,755597.67323
B101,0,08/28/2007,2027 ADDENBROCK DR,BLDG- NEW SNGL FAM DETACHED,7,2468,35.834219772,-78.8648017,2040073.7714,758579.76821
B101,0,08/28/2008,6852 PIERSHILL LN,BLDG- NEW SNGL FAM DETACHED,7,8765,35.791848709,-78.92089659,2023459.1297,743138.85727
B101,0,08/28/2008,736 CHAMPLAIN CT,BLDG- NEW SNGL FAM DETACHED,8,3213,35.836834192,-78.8499208,2044483.1356,759537.75507
B101,0,08/28/2008,261 SEYMOUR PL,BLDG- NEW SNGL FAM DETACHED,8,2274,35.826862143,-78.84144215,2047001.9849,755911.84042
B101,0,08/28/2008,212 SEYMOUR PL,BLDG- NEW SNGL FAM DETACHED,8,622,35.828051509,-78.84282726,2046590.7067,756344.11559
B101,0,08/28/2008,1004 CAGLE SHOALS PL,BLDG- NEW SNGL FAM DETACHED,8,363,35.805269386,-78.92369473,2022625.5499,748023.27794
B101,0,08/29/2001,402 PRESTON VILLAGE WAY,BLDG- NEW SNGL FAM DETACHED,0,3841,35.808230487,-78.85875679,2041878.9861,749122.20698
B101,0,08/29/2001,202 LINDEMANS DR,BLDG- NEW SNGL FAM DETACHED,1,486,35.796764346,-78.88265241,2034798.8071,744939.34764
B101,0,08/29/2001,105 GRAHAMWOOD CT,BLDG- NEW SNGL FAM DETACHED,1,861,35.820429418,-78.90501861,2028157.9897,753546.26904
B101,0,08/29/2002,100 KEATING PL,BLDG- NEW SNGL FAM DETACHED,2,1102,35.694072159,-78.79575903,2060643.4553,707602.26908
B101,0,08/29/2002,102 DRAKEWOOD PL,BLDG- NEW SNGL FAM DETACHED,2,900,35.693262924,-78.79351587,2061310.1092,707309.09886
B101,0,08/29/2002,105 HICKORYWOOD BLV,BLDG- NEW SNGL FAM DETACHED,2,779,35.795241208,-78.8496006,2044600.9811,744398.15068
B101,0,08/29/2002,2015 ROLAND GLEN RD,BLDG- NEW SNGL FAM DETACHED,2,1492,35.782596679,-78.8567804,2042478.4497,739792.46481
B101,0,08/29/2005,314 GREENFIELD KNOLL DR,BLDG- NEW SNGL FAM DETACHED,5,1225,35.81429296,-78.91333753,2025693.7325,751310.35395
B101,0,08/29/2005,510 WARLICK GREEN LN,BLDG- NEW SNGL FAM DETACHED,5,1376,35.825876091,-78.85997612,2041508.3896,755544.65587
B101,0,08/29/2005,520 ALDEN BRIDGE DR,BLDG- NEW SNGL FAM DETACHED,4,3820,35.810813733,-78.91623504,2024835.7437,750043.18667
B101,0,08/29/2005,2008 KILLEARN MILL CT,BLDG- NEW SNGL FAM DETACHED,5,573,35.795961707,-78.81089735,2056077.9262,744680.03503
B101,0,08/29/2005,1008 OLDHAM FOREST XNG,BLDG- NEW SNGL FAM DETACHED,5,574,35.794902648,-78.81194419,2055768.2208,744293.9532
B101,0,08/29/2005,1116 TAMWORTH HILL LN,BLDG- NEW SNGL FAM DETACHED,5,435,35.7954042,-78.88621319,2033743.4468,744443.03171
B101,0,08/29/2005,312 BUCKLAND MILLS CT,BLDG- NEW SNGL FAM DETACHED,5,1065,35.782768202,-78.81401832,2055161.4083,739875.92778
B101,0,08/29/2005,106 CHESTERFIELD DR,BLDG- NEW SNGL FAM DETACHED,4,1829,35.796185284,-78.79148209,2061835.296,744772.94663
B101,0,08/29/2005,117 JULIET CIR,BLDG- NEW SNGL FAM DETACHED,5,471,35.826391878,-78.7919602,2061670.4697,755767.7487
B101,0,08/29/2006,802 RONI CT,BLDG- NEW SNGL FAM DETACHED,6,1949,35.822656391,-78.91426172,2025417.0974,754354.39001
B101,0,08/29/2006,108 ROUNDTOP RD,BLDG- NEW SNGL FAM DETACHED,6,1134,35.768641754,-78.84543328,2045851.8757,734718.02154
B101,0,08/29/2006,330 NORTHLANDS DR,BLDG- NEW SNGL FAM DETACHED,6,1934,35.822736709,-78.90491851,2028186.8605,754386.14793
B101,0,08/29/2006,2704 CAMERON POND DR,BLDG- NEW SNGL FAM DETACHED,6,1321,35.824664761,-78.8918924,2032047.6788,755091.90866
B101,0,08/29/2006,603 ALDEN BRIDGE DR,BLDG- NEW SNGL FAM DETACHED,6,2113,35.812767128,-78.9152743,2025119.9902,750754.45911
B101,0,08/29/2006,104 PRESIDENTS WALK LN,BLDG- NEW SNGL FAM DETACHED,5,6047,35.826943794,-78.86045239,2041366.66,755933.09986
B101,0,08/29/2006,506 GRAVEL BROOK CT,BLDG- NEW SNGL FAM DETACHED,6,1085,35.769508908,-78.84463975,2046086.7794,735034.02597
B101,0,08/29/2006,305 LANTERN RIDGE LN,BLDG- NEW SNGL FAM DETACHED,6,54,35.808187389,-78.90693262,2027594.7459,749089.66167
B101,0,08/29/2007,2031 ADDENBROCK DR,BLDG- NEW SNGL FAM DETACHED,7,2467,35.834170429,-78.86517102,2039964.3247,758561.65833
B101,0,08/29/2007,531 TRANQUIL SOUND DR,BLDG- NEW SNGL FAM DETACHED,7,2872,35.828600837,-78.84670166,2045441.9099,756542.27452
B101,0,08/29/2007,602 SEA SALT CT,BLDG- NEW SNGL FAM DETACHED,6,6937,35.829126848,-78.84641821,2045525.6353,756733.87189
B101,0,08/29/2007,2830 CAMERON POND DR,BLDG- NEW SNGL FAM DETACHED,7,368,35.824441639,-78.89072844,2032392.8165,755011.07031
B101,0,08/29/2007,1022 WINTERBORNE DR,BLDG- NEW SNGL FAM DETACHED,7,1245,35.807599588,-78.90488232,2028202.8707,748876.27994
B101,0,08/29/2008,1017 TIMBER MIST CT,BLDG- NEW SNGL FAM DETACHED,7,9382,35.789072684,-78.90484304,2028220.9806,742132.57737
B101,0,08/29/2008,6833 PIERSHILL LN,BLDG- NEW SNGL FAM DETACHED,7,6976,35.793131063,-78.92026608,2023645.7403,743605.77744
B101,0,08/29/2008,6044 MENTMORE PL,BLDG- NEW SNGL FAM DETACHED,8,1090,35.798094618,-78.91566318,2025009.2312,745413.61675
B101,0,08/29/2008,809 BURNABY CT,BLDG- NEW SNGL FAM DETACHED,7,10237,35.831383736,-78.91701152,2024599.2653,757530.44452
B101,0,08/29/2008,918 DELARONDE LN,BLDG- NEW SNGL FAM DETACHED,8,576,35.835512916,-78.86638368,2039604.2266,759049.83793
B101,0,08/29/2008,274 BECKINGHAM LP,BLDG- NEW SNGL FAM DETACHED,8,585,35.831752869,-78.92355816,2022658.6202,757663.25037
B101,0,08/29/2008,276 BECKINGHAM LP,BLDG- NEW SNGL FAM DETACHED,8,2007,35.831826295,-78.92336595,2022715.5745,757690.02151
B101,0,08/29/2008,418 CHIME CT,BLDG- NEW SNGL FAM DETACHED,8,2973,35.77439148,-78.8777564,2036260.7213,736797.50918
B101,0,08/29/2008,801 BURNABY CT,BLDG- NEW SNGL FAM DETACHED,7,10115,35.831361034,-78.91649975,2024750.9685,757522.3082
B101,0,08/29/2008,803 BLACKMAR ST,BLDG- NEW SNGL FAM DETACHED,8,1666,35.806463566,-78.90442425,2028339.0886,748462.90205
B101,0,08/30/2001,205 HEDGEWOOD CT,BLDG- NEW SNGL FAM DETACHED,0,4709,35.820399495,-78.90641746,2027743.2995,753534.98316
B101,0,08/30/2001,115 BECKFORD RD,BLDG- NEW SNGL FAM DETACHED,1,1299,35.694907795,-78.79144852,2061922.6959,707909.08734
B101,0,08/30/2002,4510 TRILAND WAY,BLDG- NEW SNGL FAM DETACHED,2,899,35.692898371,-78.78990858,2062381.4797,707178.65517
B101,0,08/30/2002,117 MONUMENT VIEW LN,BLDG- NEW SNGL FAM DETACHED,2,792,35.818920994,-78.85950568,2041651.4314,753013.2084
B101,0,08/30/2002,307 JOLIESSE LN,BLDG- NEW SNGL FAM DETACHED,2,592,35.7972047,-78.88094712,2035304.3092,745100.23694
B101,0,08/30/2005,131 BROOKBANK HILL PL,BLDG- NEW SNGL FAM DETACHED,5,1134,35.815695355,-78.91427796,2025414.4728,751820.58038
B101,0,08/30/2005,1106 TAMWORTH HILL LN,BLDG- NEW SNGL FAM DETACHED,5,256,35.796114498,-78.88550148,2033954.2039,744701.81939
B101,0,08/30/2005,502 WARLICK GREEN LN,BLDG- NEW SNGL FAM DETACHED,5,557,35.825889853,-78.86065962,2041305.7688,755549.38019
B101,0,08/30/2005,217 LANTERN RIDGE LN,BLDG- NEW SNGL FAM DETACHED,5,1010,35.809660962,-78.90472321,2028249.3265,749626.65924
B101,0,08/30/2005,2013 KILLEARN MILL CT,BLDG- NEW SNGL FAM DETACHED,5,371,35.796607714,-78.8108569,2056089.4745,744915.20112
B101,0,08/30/2005,345 BUCKLAND MILLS CT,BLDG- NEW SNGL FAM DETACHED,5,1224,35.780763779,-78.81363358,2055276.8917,739146.54545
B101,0,08/30/2005,402 BYRAMS FORD DR,BLDG- NEW SNGL FAM DETACHED,5,2277,35.782164821,-78.8155391,2054710.7608,739655.45957
B101,0,08/30/2005,305 MINTON VALLEY LN,BLDG- NEW SNGL FAM DETACHED,5,757,35.825083153,-78.86016697,2041452.2227,755255.9475
B101,0,08/30/2006,527 ABBEY FIELDS LP,BLDG- NEW SNGL FAM DETACHED,6,2359,35.829485555,-78.8383203,2047925.8517,756868.25251
B101,0,08/30/2006,123 JULIET CIR,BLDG- NEW SNGL FAM DETACHED,5,6162,35.826327791,-78.79243405,2061530.0525,755744.12711
B101,0,08/30/2006,207 SLATE BLUE PL,BLDG- NEW SNGL FAM DETACHED,6,1257,35.821804078,-78.91021484,2026617.0744,754045.20959
